,CustomerID,OrderDate,SalesChannel,LocationID
3852,1267,2024-08-04 09:45:31,Catering,37
3853,1556,2024-04-18 09:01:12,Online,70
3854,2100,2024-03-03 08:37:25,Online,16
3855,2657,2024-07-19 03:11:31,In-Store,43
3856,1081,2025-01-16 18:21:39,In-Store,45
3857,948,2024-09-02 20:57:45,In-Store,47
3858,1738,2024-11-09 22:31:10,Online,70
3859,282,2024-05-25 13:02:04,Online,87
3860,1368,2024-12-01 10:26:39,Online,44
3861,2433,2024-11-26 04:59:12,Catering,35
3862,887,2024-06-10 22:24:33,Catering,54
3863,2748,2024-06-10 15:04:55,Online,84
3864,490,2024-09-05 07:35:14,Catering,46
3865,354,2024-07-03 03:19:16,Catering,60
3866,3037,2024-06-06 16:18:35,Catering,80
3867,2266,2024-09-14 09:59:18,Catering,6
3868,1267,2025-01-07 18:42:27,In-Store,11
3869,3059,2024-08-01 22:27:27,Online,56
3870,117,2024-04-21 16:29:30,In-Store,74
3871,2873,2024-06-07 03:45:17,Online,74
3872,21,2024-07-04 03:22:29,In-Store,93
3873,2624,2024-02-15 18:21:10,Online,87
3874,340,2024-12-27 00:54:27,In-Store,34
3875,2418,2024-12-11 12:03:44,Catering,36
3876,1020,2024-12-09 19:51:37,Catering,86
3877,1192,2024-06-19 21:22:38,Catering,86
3878,2510,2024-07-14 15:24:10,Catering,14
3879,2744,2024-04-12 00:23:18,In-Store,78
3880,915,2024-07-20 19:21:24,Online,82
3881,2010,2024-07-16 07:10:32,In-Store,24
3882,2306,2024-10-04 16:29:00,In-Store,17
3883,483,2024-06-04 02:21:46,Catering,42
3884,2264,2024-09-01 05:01:49,In-Store,34
3885,2136,2024-11-29 19:27:31,In-Store,39
3886,94,2024-09-01 05:26:17,In-Store,45
3887,2567,2024-06-03 04:32:49,In-Store,26
3888,1758,2024-05-28 13:10:11,Online,95
3889,1558,2024-12-05 17:15:54,Online,29
3890,671,2024-06-14 16:29:07,Online,24
3891,1996,2024-05-02 16:03:51,Catering,49
3892,82,2025-01-11 23:06:15,Online,42
3893,2819,2024-07-29 01:15:40,Catering,76
3894,512,2024-05-03 14:41:25,In-Store,95
3895,3005,2024-06-23 13:15:28,Online,45
3896,1515,2024-01-24 21:52:23,Online,69
3897,1938,2024-06-17 22:39:25,Catering,2
3898,2259,2024-12-06 14:43:57,Online,18
3899,2231,2024-07-20 10:50:03,Catering,60
3900,3044,2024-10-27 16:49:56,Online,27
3901,181,2024-08-20 14:43:25,Catering,48
3902,2198,2024-02-08 13:14:58,Online,12
3903,1896,2024-10-28 17:33:54,Online,88
3904,3118,2024-08-11 07:36:04,Online,36
3905,671,2025-01-04 10:38:00,Catering,36
3906,2779,2024-03-17 19:20:05,Online,26
3907,178,2024-04-02 01:49:56,Online,57
3908,1235,2024-12-28 08:23:41,Online,92
3909,881,2024-09-21 19:49:28,Catering,50
3910,815,2024-10-13 20:14:29,Online,70
3911,2903,2024-06-22 06:32:57,In-Store,53
3912,754,2024-10-01 23:20:30,Online,74
3913,3047,2024-01-27 01:41:59,Online,46
3914,3043,2024-07-31 05:35:46,In-Store,20
3915,2261,2024-07-25 20:04:05,Online,38
3916,61,2024-06-10 23:47:56,Online,27
3917,365,2024-03-27 01:07:36,Catering,67
3918,1646,2024-07-29 05:20:40,Online,57
3919,2667,2024-01-24 05:03:25,Online,55
3920,23,2024-06-21 17:06:00,Online,10
3921,2029,2024-10-20 07:53:14,In-Store,18
3922,2195,2024-01-21 11:43:43,Catering,71
3923,839,2024-05-28 22:15:47,Catering,93
3924,1428,2024-03-17 00:55:28,In-Store,28
3925,525,2024-04-14 14:24:28,Catering,44
3926,1098,2024-01-31 21:03:07,Online,19
3927,1862,2024-07-20 05:17:08,Online,40
3928,1209,2024-05-01 09:36:04,In-Store,30
3929,814,2024-10-20 22:38:43,In-Store,25
3930,1794,2024-12-10 23:05:22,Online,36
3931,768,2024-02-22 01:50:04,Catering,60
3932,1873,2024-10-26 17:53:50,Online,83
3933,1808,2024-11-03 15:32:05,Online,64
3934,1657,2025-01-16 06:34:21,Online,70
3935,454,2024-11-16 17:50:51,Catering,25
3936,499,2024-04-22 20:23:29,Online,35
3937,2648,2024-08-13 08:43:41,Catering,91
3938,2305,2024-07-18 09:43:11,In-Store,74
3939,2911,2024-08-28 11:23:58,Online,54
3940,522,2024-11-30 09:57:37,Catering,25
3941,415,2024-11-25 06:00:11,Online,79
3942,676,2025-01-16 01:31:40,Online,13
3943,2683,2024-05-25 05:53:03,Online,79
3944,963,2024-02-06 20:52:46,Online,65
3945,317,2024-01-22 21:46:18,Online,55
3946,1704,2025-01-17 20:50:02,In-Store,24
3947,2006,2024-05-05 12:46:16,In-Store,73
3948,611,2024-12-10 05:31:07,Online,96
3949,670,2024-03-13 15:04:22,Online,55
3950,440,2024-08-20 17:17:22,Online,56
3951,2993,2024-02-01 17:59:18,Catering,50
3952,409,2024-06-26 14:17:12,In-Store,66
3953,394,2024-09-10 11:00:42,Catering,25
3954,589,2024-07-27 20:06:20,Online,72
3955,1849,2024-04-22 14:56:47,Online,10
3956,510,2024-11-05 00:42:54,Catering,60
3957,2756,2024-08-17 01:02:27,Online,62
3958,930,2024-06-21 21:38:30,Online,17
3959,315,2024-10-18 07:36:17,Online,35
3960,689,2024-11-06 02:18:12,In-Store,65
3961,3099,2024-02-17 21:25:30,In-Store,21
3962,1776,2024-12-31 21:53:59,Online,9
3963,2294,2024-09-19 06:31:29,Online,48
3964,1624,2024-10-23 05:21:44,Catering,58
3965,2114,2024-03-29 22:08:56,In-Store,76
3966,2253,2024-11-06 22:52:40,Online,6
3967,990,2024-05-16 21:35:14,Online,57
3968,63,2024-04-13 15:15:29,Catering,77
3969,697,2024-07-20 06:16:04,Catering,29
3970,1525,2024-06-26 11:21:14,Online,60
3971,2405,2024-02-07 07:53:18,Catering,38
3972,2617,2024-02-04 10:00:53,In-Store,27
3973,2939,2024-07-10 22:59:14,Online,97
3974,2348,2024-03-16 21:33:56,Online,69
3975,2219,2024-06-20 14:46:00,Catering,87
3976,649,2024-08-22 18:14:22,Online,94
3977,495,2024-10-28 01:02:46,In-Store,57
3978,302,2024-07-03 19:36:10,Online,18
3979,2092,2024-05-26 19:44:10,In-Store,29
3980,1657,2024-03-23 16:27:56,In-Store,87
3981,908,2024-09-03 10:13:58,Online,47
3982,2460,2024-02-14 20:39:44,Catering,23
3983,1426,2024-08-20 18:25:44,Online,6
3984,919,2024-10-30 09:26:14,In-Store,44
3985,1676,2024-06-16 18:15:25,In-Store,14
3986,378,2024-02-13 18:02:05,Online,18
3987,863,2024-03-15 17:45:37,In-Store,72
3988,1720,2024-10-15 04:39:32,In-Store,34
3989,1175,2024-03-29 10:26:05,Online,91
3990,2122,2024-04-24 04:17:58,Online,71
3991,464,2024-02-23 17:25:56,Catering,26
3992,2713,2024-04-15 12:07:34,Online,24
3993,2974,2024-04-02 23:05:43,Online,24
3994,1350,2024-03-06 22:38:39,Online,15
3995,2276,2024-02-20 06:42:22,Catering,63
3996,1675,2024-05-03 02:21:56,Online,58
3997,1653,2024-10-12 15:41:58,Catering,1
3998,351,2024-05-03 11:31:52,Online,55
3999,2597,2024-11-17 13:09:14,Online,95
4000,2471,2024-01-30 07:32:18,Catering,41
4001,4,2024-07-25 03:47:38,Online,62
4002,3006,2024-01-26 08:52:16,In-Store,76
4003,1816,2024-03-05 04:46:22,Catering,98
4004,2963,2024-09-05 23:02:00,Online,17
4005,123,2025-01-11 09:25:24,In-Store,66
4006,151,2024-02-25 11:25:09,Online,24
4007,2273,2024-05-20 04:34:11,In-Store,71
4008,2511,2024-12-21 16:19:53,Online,20
4009,746,2024-05-09 07:10:01,Catering,14
4010,3137,2024-08-21 01:55:27,In-Store,26
4011,2366,2024-02-27 17:12:50,Online,84
4012,452,2024-02-04 23:00:49,Online,74
4013,1531,2024-07-24 15:15:03,Catering,24
4014,142,2024-10-16 04:01:28,Online,82
4015,2748,2024-06-24 22:00:44,In-Store,99
4016,2115,2024-12-24 10:42:19,In-Store,87
4017,3099,2024-07-17 09:38:42,Online,45
4018,2845,2024-01-24 17:51:02,Online,83
4019,3093,2024-03-10 13:09:42,In-Store,80
4020,1256,2024-02-16 06:24:56,In-Store,14
4021,1716,2024-02-11 16:30:04,In-Store,26
4022,2429,2024-06-12 12:03:13,Online,78
4023,1140,2024-06-07 13:19:45,Catering,43
4024,2971,2025-01-08 16:58:34,In-Store,6
4025,2165,2024-07-20 21:07:25,In-Store,58
4026,3136,2024-06-15 13:26:22,Online,99
4027,667,2024-10-11 10:54:02,Online,82
4028,2897,2024-07-09 07:48:36,Catering,19
4029,2459,2024-08-28 20:08:28,Catering,21
4030,2497,2024-07-08 21:58:10,In-Store,76
4031,2556,2025-01-10 20:42:30,In-Store,13
4032,482,2024-08-13 03:26:10,In-Store,64
4033,841,2024-08-09 17:06:28,Catering,22
4034,2434,2024-06-06 05:06:43,Catering,18
4035,2902,2024-06-01 01:25:45,Online,48
4036,1013,2024-07-26 18:30:10,Catering,37
4037,1115,2024-04-16 21:58:08,Online,38
4038,1934,2024-12-21 08:19:51,In-Store,39
4039,2405,2024-11-11 21:34:49,In-Store,83
4040,215,2024-03-24 18:50:49,Catering,84
4041,2536,2024-06-16 14:14:25,Online,71
4042,1523,2024-05-30 19:04:31,Online,51
4043,229,2024-08-10 00:55:37,Catering,77
4044,965,2024-03-04 23:43:02,Online,43
4045,2685,2024-10-14 21:32:35,Online,54
4046,24,2024-12-29 16:23:25,Online,68
4047,2453,2024-09-05 06:50:50,Online,29
4048,1802,2024-07-19 17:42:35,Online,95
4049,731,2024-11-06 10:00:33,Online,88
4050,1748,2024-11-29 07:25:33,In-Store,56
4051,2481,2024-04-05 14:10:59,In-Store,46
4052,1327,2024-05-27 15:25:09,In-Store,88
4053,1373,2024-08-27 05:31:51,Catering,48
4054,658,2024-06-12 21:52:24,Catering,73
4055,1019,2024-11-25 14:24:00,In-Store,86
4056,1582,2024-11-21 09:51:04,Catering,48
4057,2976,2024-10-02 06:00:28,Catering,20
4058,2046,2024-11-09 13:56:57,In-Store,42
4059,892,2024-12-20 11:26:46,Catering,75
4060,2314,2024-05-14 15:44:08,Online,36
4061,551,2024-05-28 00:44:43,Catering,37
4062,1570,2024-10-13 03:42:28,Online,68
4063,616,2024-03-25 03:23:28,Online,9
4064,2062,2024-07-08 00:07:34,Online,74
4065,375,2024-10-14 16:27:30,Online,48
4066,1357,2024-08-03 23:57:08,Online,21
4067,2670,2024-09-11 23:37:07,Online,65
4068,961,2025-01-06 20:12:14,In-Store,52
4069,2573,2025-01-16 19:25:01,Online,24
4070,900,2024-08-27 14:02:35,Online,7
4071,1821,2024-01-24 08:24:20,In-Store,55
4072,3089,2024-03-16 12:44:40,Catering,69
4073,2887,2024-05-29 12:17:12,Online,33
4074,466,2024-08-30 11:58:52,Catering,88
4075,1185,2024-03-15 01:37:05,Catering,7
4076,2811,2024-09-11 11:53:42,In-Store,12
4077,965,2024-10-30 18:52:01,Catering,86
4078,1774,2024-06-22 18:23:55,Catering,82
4079,177,2024-11-15 18:25:46,Catering,51
4080,2521,2024-02-21 03:43:08,In-Store,39
4081,854,2024-10-02 11:37:20,Catering,64
4082,178,2024-10-26 03:01:37,In-Store,20
4083,2146,2025-01-07 10:57:52,Online,56
4084,2246,2024-02-20 03:03:56,In-Store,72
4085,2971,2024-12-10 20:43:11,Online,61
4086,717,2024-04-19 16:31:11,Online,87
4087,325,2024-04-08 21:16:32,Online,35
4088,2717,2024-04-23 23:42:19,Catering,70
4089,1753,2024-12-25 19:34:29,Online,96
4090,65,2024-12-28 09:45:34,Online,69
4091,2035,2025-01-11 05:51:50,Online,76
4092,152,2024-10-01 23:28:23,Online,29
4093,2253,2024-05-24 11:42:33,In-Store,91
4094,1202,2024-03-11 15:22:42,In-Store,47
4095,1142,2024-10-08 19:03:30,Catering,17
4096,1686,2024-07-08 13:17:37,In-Store,15
4097,2733,2024-09-20 06:06:06,Catering,94
4098,1857,2024-06-24 11:41:38,Online,71
4099,2090,2024-03-27 22:39:16,Catering,82
4100,1903,2024-04-27 21:53:45,Catering,20
4101,3030,2024-03-29 18:21:14,Online,68
4102,2747,2024-08-31 08:26:13,Online,38
4103,722,2024-10-09 03:45:09,In-Store,47
4104,3,2024-12-07 07:40:58,Online,71
4105,2328,2024-04-29 04:31:26,Online,15
4106,2441,2024-02-07 14:54:15,Online,83
4107,2391,2024-04-17 03:16:57,In-Store,34
4108,1913,2024-02-18 18:39:47,Catering,95
4109,2986,2024-08-27 20:17:48,Catering,95
4110,3080,2024-09-17 09:02:23,In-Store,20
4111,631,2024-05-12 07:44:13,Catering,82
4112,2376,2024-02-01 03:33:23,In-Store,45
4113,2178,2024-08-09 13:26:30,In-Store,25
4114,2347,2024-10-26 20:42:12,Online,96
4115,2824,2024-08-07 12:18:02,In-Store,8
4116,1875,2024-08-21 10:42:22,Online,60
4117,725,2024-11-10 18:51:10,In-Store,13
4118,2725,2024-11-14 17:37:04,In-Store,56
4119,981,2024-12-27 05:57:58,Catering,74
4120,2967,2024-07-06 17:25:58,Catering,48
4121,3050,2024-09-26 13:15:40,Online,65
4122,1814,2024-06-16 01:34:15,Catering,6
4123,2392,2024-07-13 18:05:44,Catering,74
4124,2381,2024-06-25 11:43:31,Catering,91
4125,2947,2024-04-19 09:16:52,In-Store,97
4126,1823,2024-06-21 17:31:54,In-Store,63
4127,406,2024-11-20 10:29:01,Catering,98
4128,2190,2024-06-17 13:00:17,Catering,58
4129,2534,2024-09-27 12:57:17,In-Store,23
4130,1568,2025-01-04 08:11:52,Online,18
4131,917,2024-11-30 22:25:39,Catering,28
4132,1430,2024-02-25 05:09:28,Online,30
4133,1632,2024-02-10 08:58:13,In-Store,32
4134,2835,2024-10-26 12:29:09,In-Store,30
4135,637,2024-08-17 12:14:45,Online,48
4136,2698,2024-08-03 18:39:17,Online,73
4137,1372,2024-01-19 01:19:36,Catering,87
4138,3113,2024-04-04 23:50:32,Online,96
4139,2042,2024-02-23 14:06:57,Online,96
4140,2659,2024-04-17 23:19:58,Online,6
4141,1791,2024-07-24 23:19:49,Online,2
4142,1395,2024-09-11 18:16:48,In-Store,63
4143,1748,2024-05-04 14:44:59,Online,34
4144,827,2024-05-05 23:20:16,In-Store,15
4145,72,2024-02-10 09:45:56,Online,3
4146,2082,2025-01-04 02:13:00,Online,72
4147,2434,2024-12-30 06:00:19,Online,78
4148,2625,2024-08-22 04:05:35,Online,93
4149,1108,2024-03-13 14:44:59,Online,71
4150,1658,2024-11-26 03:15:23,Catering,12
4151,2563,2024-11-08 19:14:44,In-Store,61
4152,783,2024-10-12 20:55:43,Catering,15
4153,1341,2024-10-31 07:14:34,Catering,34
4154,551,2024-08-27 09:40:38,Catering,1
4155,2925,2024-05-01 16:46:56,Online,86
4156,2756,2024-07-04 18:32:57,In-Store,72
4157,322,2024-10-24 12:31:46,Online,78
4158,1775,2024-01-27 16:21:25,Catering,36
4159,2909,2024-09-25 01:13:21,Online,72
4160,1729,2024-04-02 08:31:27,In-Store,47
4161,1843,2024-07-08 17:01:42,In-Store,61
4162,2235,2024-05-29 20:58:36,Catering,77
4163,2654,2024-01-23 22:37:37,In-Store,45
4164,2173,2024-07-08 17:29:47,In-Store,89
4165,721,2025-01-03 18:20:14,Catering,28
4166,3029,2024-05-03 20:13:39,Online,8
4167,2668,2024-04-23 16:23:53,Online,74
4168,466,2024-03-17 22:19:03,Online,90
4169,600,2024-09-17 18:01:27,Online,55
4170,579,2024-02-26 09:45:16,Online,52
4171,203,2024-12-17 03:14:25,Catering,44
4172,1390,2024-03-07 11:18:02,In-Store,27
4173,1855,2024-10-17 08:05:12,In-Store,42
4174,1947,2024-12-19 03:32:26,Online,35
4175,1621,2024-06-30 02:57:08,Online,43
4176,530,2024-09-16 00:19:48,Online,67
4177,1143,2024-06-01 03:13:28,In-Store,21
4178,1352,2024-10-15 06:06:50,In-Store,98
4179,1568,2024-09-07 14:58:44,Catering,19
4180,2998,2024-02-27 13:22:06,Online,70
4181,807,2024-12-30 10:34:31,Online,5
4182,2619,2024-08-23 15:11:44,Online,20
4183,2291,2024-08-16 21:41:03,In-Store,33
4184,1030,2024-11-23 17:20:45,In-Store,93
4185,2703,2024-05-16 04:55:08,Online,3
4186,2311,2024-05-01 23:20:42,In-Store,47
4187,2638,2024-04-26 05:40:16,In-Store,35
4188,317,2024-09-30 16:00:29,Online,57
4189,1372,2025-01-08 10:38:44,Online,66
4190,195,2025-01-06 19:10:05,Online,30
4191,2039,2024-11-06 19:53:38,Catering,47
4192,1853,2024-11-04 13:58:10,In-Store,11
4193,681,2024-03-27 03:32:58,Catering,73
4194,2263,2024-03-19 22:30:11,Online,50
4195,2714,2024-01-22 21:04:49,In-Store,84
4196,1819,2025-01-14 13:38:32,Online,53
4197,2888,2024-09-14 15:11:29,Online,12
4198,2568,2024-11-04 06:41:33,In-Store,96
4199,744,2024-12-17 00:29:35,Online,90
4200,1227,2024-07-04 00:48:55,Catering,66
4201,2398,2024-01-31 06:25:37,In-Store,8
4202,3121,2024-09-06 17:49:57,In-Store,71
4203,1595,2024-02-23 12:56:54,Online,99
4204,259,2024-05-15 01:11:12,Catering,97
4205,2088,2024-10-17 04:29:32,Catering,73
4206,1769,2024-03-30 18:35:43,Online,40
4207,1251,2024-04-12 10:25:47,Online,85
4208,559,2024-04-17 10:26:54,In-Store,7
4209,1125,2025-01-01 13:38:04,In-Store,4
4210,2765,2024-09-08 16:12:57,Online,88
4211,1096,2024-10-08 14:07:06,In-Store,28
4212,2903,2024-02-16 21:14:49,Online,34
4213,1479,2024-06-14 04:44:45,Catering,3
4214,335,2024-11-22 23:12:34,Online,77
4215,232,2024-03-06 04:58:45,Catering,62
4216,2489,2024-06-02 11:20:04,Online,18
4217,1231,2024-08-18 13:08:44,Online,40
4218,2796,2024-12-13 07:50:10,Online,30
4219,2180,2024-03-21 04:00:34,Online,42
4220,2650,2024-06-24 09:20:47,In-Store,94
4221,718,2024-08-03 19:31:36,Online,27
4222,1924,2024-12-07 05:24:21,Online,46
4223,2792,2024-11-14 22:01:35,In-Store,85
4224,2412,2024-06-05 17:04:06,Online,70
4225,2864,2025-01-09 02:45:34,Online,24
4226,172,2024-03-13 06:34:10,In-Store,36
4227,2222,2024-11-28 22:26:51,Online,61
4228,1361,2024-07-02 17:53:43,Catering,38
4229,147,2024-12-30 15:37:41,Catering,60
4230,3004,2024-09-29 08:54:36,Catering,46
4231,1172,2024-09-17 04:24:26,In-Store,70
4232,1028,2024-05-31 01:25:07,Online,80
4233,667,2024-10-09 05:07:57,Online,14
4234,2404,2024-06-02 03:54:56,In-Store,15
4235,518,2024-11-25 18:12:33,Online,67
4236,2844,2024-05-21 07:59:06,Online,50
4237,985,2024-11-07 11:00:10,In-Store,57
4238,455,2024-11-07 21:37:12,Online,89
4239,74,2024-07-09 11:10:04,In-Store,83
4240,2634,2024-10-14 21:28:23,Catering,6
4241,2507,2024-11-04 18:53:07,Catering,60
4242,998,2024-04-06 15:03:11,In-Store,73
4243,2648,2024-02-19 22:21:14,Online,99
4244,1457,2024-04-15 04:32:02,Online,12
4245,1376,2024-04-06 19:49:45,Online,5
4246,2752,2024-11-05 10:23:15,In-Store,64
4247,2299,2024-09-05 03:40:58,Online,90
4248,1712,2024-12-11 20:57:37,Catering,37
4249,2618,2024-06-28 21:04:32,Online,38
4250,2881,2024-06-01 23:05:43,Online,42
4251,247,2024-05-04 08:28:39,In-Store,13
4252,17,2024-09-20 19:40:03,Online,30
4253,2345,2024-05-10 09:21:14,In-Store,31
4254,38,2024-10-04 02:18:36,Catering,45
4255,512,2024-02-14 00:33:43,Catering,51
4256,2828,2024-11-19 21:38:44,Online,90
4257,1104,2024-06-18 05:38:46,Catering,3
4258,639,2024-02-06 05:11:05,Online,98
4259,1606,2024-04-09 12:21:04,In-Store,27
4260,1239,2024-10-18 08:56:07,Online,99
4261,1591,2024-03-26 22:32:24,Online,72
4262,1349,2024-06-30 03:01:45,In-Store,48
4263,2888,2025-01-11 02:40:03,Online,31
4264,1590,2025-01-01 07:34:58,Catering,80
4265,2297,2024-10-03 07:11:23,Online,61
4266,2417,2024-07-12 02:18:39,Catering,3
4267,153,2024-02-12 12:00:45,In-Store,5
4268,482,2024-12-04 15:19:21,In-Store,15
4269,2023,2024-11-02 21:25:07,Online,2
4270,1080,2024-09-04 05:53:05,Online,26
4271,3059,2024-03-13 02:33:02,In-Store,93
4272,2456,2024-08-14 00:44:41,In-Store,78
4273,3089,2024-06-30 09:38:44,Online,51
4274,1469,2024-12-07 01:45:36,Online,83
4275,2588,2024-06-08 18:36:46,Catering,37
4276,795,2024-06-24 05:02:02,In-Store,17
4277,1552,2024-11-01 03:49:26,Online,66
4278,2723,2024-04-08 11:38:10,Online,33
4279,1542,2024-08-28 20:12:45,In-Store,12
4280,2120,2024-09-13 07:55:07,Online,45
4281,1903,2024-07-07 11:42:33,In-Store,5
4282,2693,2024-05-30 14:34:23,In-Store,95
4283,2838,2024-09-28 17:45:34,Online,2
4284,1845,2025-01-01 12:01:23,In-Store,12
4285,1752,2024-07-29 07:27:48,In-Store,51
4286,2497,2024-03-19 23:14:42,Online,40
4287,1743,2024-08-18 12:21:09,Catering,80
4288,1543,2024-03-06 21:01:35,In-Store,41
4289,6,2024-12-28 23:43:23,Online,16
4290,1103,2024-08-02 06:43:09,In-Store,19
4291,1956,2024-03-27 22:30:33,Catering,40
4292,1829,2024-12-09 20:08:31,Online,97
4293,2349,2024-04-03 08:52:45,Online,29
4294,723,2024-08-05 05:00:17,Catering,69
4295,680,2024-03-15 09:41:55,Online,56
4296,325,2024-04-22 12:05:38,Catering,69
4297,1040,2024-10-01 08:59:46,In-Store,96
4298,279,2024-01-25 13:04:58,In-Store,32
4299,817,2024-12-13 11:46:57,Online,73
4300,647,2024-02-20 08:46:04,Online,87
4301,2651,2024-05-01 08:01:34,In-Store,63
4302,2483,2024-09-29 09:33:29,Catering,68
4303,742,2024-02-13 01:40:41,In-Store,73
4304,1135,2024-03-07 16:44:50,In-Store,65
4305,2617,2024-07-28 21:01:08,Online,90
4306,263,2025-01-12 01:38:32,In-Store,68
4307,705,2024-01-21 08:56:36,Catering,5
4308,552,2024-06-22 12:54:41,Online,98
4309,2365,2024-04-15 11:45:49,In-Store,65
4310,2416,2024-09-12 15:26:48,Online,61
4311,2475,2024-07-29 22:40:48,Online,89
4312,955,2024-05-07 19:52:21,Online,11
4313,2136,2024-12-30 23:01:18,In-Store,55
4314,1316,2024-03-05 12:11:45,Online,6
4315,1470,2024-03-10 09:45:18,Catering,45
4316,194,2024-10-30 10:05:44,Online,69
4317,2655,2024-11-06 06:14:57,Online,34
4318,1353,2024-09-24 20:28:27,Catering,72
4319,1920,2024-05-10 05:11:23,Online,3
4320,1208,2024-05-11 23:09:40,In-Store,21
4321,1937,2024-02-12 12:50:15,Online,76
4322,2427,2024-07-11 21:36:10,In-Store,72
4323,1666,2024-04-08 14:19:17,Online,39
4324,2138,2024-02-15 08:05:15,Catering,92
4325,1151,2024-01-27 23:12:20,In-Store,63
4326,2314,2024-08-17 17:49:38,Online,65
4327,368,2024-03-28 14:53:19,Catering,93
4328,744,2024-05-13 12:46:17,Online,95
4329,861,2024-07-01 06:45:45,In-Store,81
4330,1670,2024-09-11 19:56:30,In-Store,31
4331,481,2025-01-01 11:51:21,Catering,98
4332,1992,2024-07-28 10:08:56,In-Store,66
4333,2581,2024-06-01 00:52:14,Online,9
4334,438,2024-02-03 09:58:53,Online,93
4335,1826,2024-09-14 20:42:27,Online,32
4336,2213,2024-10-05 01:23:44,Online,53
4337,1540,2024-04-01 04:21:57,In-Store,41
4338,531,2024-05-03 02:30:33,Online,19
4339,73,2024-07-13 11:57:55,In-Store,53
4340,191,2024-05-29 13:22:20,Catering,72
4341,519,2024-07-27 15:13:12,Online,12
4342,1105,2024-02-21 23:14:03,Catering,81
4343,1829,2024-06-09 02:50:33,In-Store,10
4344,2493,2024-05-01 04:29:08,Catering,30
4345,1298,2024-10-29 13:58:32,Catering,6
4346,75,2024-08-13 03:24:00,Online,66
4347,1474,2025-01-04 14:13:38,In-Store,95
4348,1716,2024-09-06 10:37:52,In-Store,98
4349,2305,2024-12-25 09:28:39,In-Store,73
4350,274,2024-08-20 05:48:24,Catering,64
4351,1000,2024-06-18 17:04:09,Online,5
4352,602,2024-12-06 21:35:48,Online,27
4353,273,2024-06-25 23:55:50,In-Store,18
4354,418,2024-11-12 17:57:32,In-Store,79
4355,1181,2024-01-27 19:24:13,In-Store,38
4356,1668,2024-12-24 20:52:16,Catering,93
4357,1690,2025-01-16 23:40:15,Online,64
4358,1433,2024-10-31 14:53:32,Online,4
4359,1959,2024-06-20 20:04:32,In-Store,20
4360,43,2024-10-04 00:16:46,Online,34
4361,1333,2024-03-11 00:08:40,In-Store,88
4362,435,2024-08-12 06:44:29,In-Store,13
4363,3116,2024-02-04 17:03:26,Catering,14
4364,29,2024-03-14 16:26:55,Online,42
